"COD_RETORNO","TIPO","DATA_REFERENCIA","VALOR","VARIACAO","VAR_ACUM","GRUPO","RETORNO_DIA","VARIANCIA_DIA","STA"
BLU9CTF005,0,2020-06-16 00:00:00.000,2.57393331,0.0015509818997634492,0.000000009545812910293009,2,0.0000950264018156254,0.000000009545812910293009,1
BLU9CTF005,0,2020-06-15 00:00:00.000,2.57368873,0.0015569837630649806,0.000000009619835073206301,2,0.00009697058438969808,0.000000009619835073206301,1
BLU9CTF005,0,2020-06-12 00:00:00.000,2.57343917,0.0015594965743360417,0.000000009650910973674004,2,0.00009746965336956713,0.000000009650910973674004,1
BLU9CTF005,0,2020-06-10 00:00:00.000,2.57318835,0.0015612415429899077,0.000000009672520458561538,2,0.00009684563769976863,0.000000009672520458561538,1
BLU9CTF005,0,2020-06-09 00:00:00.000,2.57293916,0.0015646365138600362,0.000000009714632621047965,2,0.00009749636994633975,0.000000009714632621047965,1
BLU9CTF005,0,2020-06-08 00:00:00.000,2.57268832,0.0015670510863898094,0.000000009744639314902706,2,0.00009684502481032416,0.000000009744639314902706,1
BLU9CTF005,0,2020-06-05 00:00:00.000,2.57243918,0.0015712650380383974,0.000000009797118332388121,2,0.00009652783477030119,0.000000009797118332388121,1
BLU9CTF005,0,2020-06-04 00:00:00.000,2.57219088,0.0015767734815820783,0.000000009865931000874876,2,0.00009491970013939122,0.000000009865931000874876,1
BLU9CTF005,0,2020-06-03 00:00:00.000,2.57194674,0.0015865617324097548,0.000000009988802106139059,2,0.00009913993750265403,0.000000009988802106139059,1
BLU9CTF005,0,2020-06-02 00:00:00.000,2.57169177,0.001588385087406642,0.000000010011774547205576,2,0.00009791699413136661,0.000000010011774547205576,1
BLU9CTF005,0,2020-06-01 00:00:00.000,2.57143997,0.0015932050512121635,0.000000010072628314317271,2,0.00009574082529572247,0.000000010072628314317271,1
BLU9CTF005,0,2020-05-29 00:00:00.000,2.57119379,0.0016034585095984232,0.000000010202695206363478,2,0.0000986127542507194,0.000000010202695206363478,1
BLU9CTF005,0,2020-05-28 00:00:00.000,2.57094025,0.0016088423959265668,0.000000010271324821153716,2,0.00009678639610143201,0.000000010271324821153716,1
BLU9CTF005,0,2020-05-27 00:00:00.000,2.57069143,0.001618967734952238,0.000000010401017963557063,2,0.00009777614100034698,0.000000010401017963557063,1
BLU9CTF005,0,2020-05-26 00:00:00.000,2.57044009,0.0016283320842493463,0.000000010521688002364365,2,0.00009532285100313633,0.000000010521688002364365,1
BLU9CTF005,0,2020-05-25 00:00:00.000,2.57019508,0.0016441929407242783,0.000000010727660421934723,2,0.00009854990484408019,0.000000010727660421934723,1
BLU9CTF005,0,2020-05-22 00:00:00.000,2.5699418,0.0016553242634511427,0.00000001087340641734154,2,0.00009714310479672021,0.00000001087340641734154,1
BLU9CTF005,0,2020-05-21 00:00:00.000,2.56969216,0.001670943873811638,0.000000011079577100907314,2,0.00009771297550550315,0.000000011079577100907314,1
BLU9CTF005,0,2020-05-20 00:00:00.000,2.56944108,0.0016874385057742056,0.000000011299399645910649,2,0.00009784318486858835,0.000000011299399645910649,1
BLU9CTF005,0,2020-05-19 00:00:00.000,2.56918969,0.00170583496600795,0.000000011547114806568827,2,0.00009766591149459643,0.000000011547114806568827,1
BLU9CTF005,0,2020-05-18 00:00:00.000,2.56893878,0.0017269942393646172,0.000000011835353582534018,2,0.00009775720486191776,0.000000011835353582534018,1
BLU9CTF005,0,2020-05-15 00:00:00.000,2.56868766,0.0017506924702695955,0.000000012162397323248647,2,0.00009884913337590407,0.000000012162397323248647,1
BLU9CTF005,0,2020-05-14 00:00:00.000,2.56843376,0.001775219068961503,0.000000012505566439700575,2,0.00009540510351402995,0.000000012505566439700575,1
BLU9CTF005,0,2020-05-13 00:00:00.000,2.56818873,0.0018095542950403436,0.000000012993995026583153,2,0.0000989929518154183,0.000000012993995026583153,1
BLU9CTF005,0,2020-05-12 00:00:00.000,2.56793451,0.0018411981998994566,0.000000013452423854416664,2,0.00009771754648184509,0.000000013452423854416664,1
BLU9CTF005,0,2020-05-11 00:00:00.000,2.56768359,0.0018791452832701908,0.000000014012646808081766,2,0.00009795689770756902,0.000000014012646808081766,1
BLU9CTF005,0,2020-05-08 00:00:00.000,2.56743208,0.001921179243733253,0.000000014646546375204262,2,0.00009549686185621721,0.000000014646546375204262,1
BLU9CTF005,0,2020-05-07 00:00:00.000,2.56718691,0.0019725131235966945,0.000000015439714376036465,2,0.00012571748669402375,0.000000015439714376036465,1
BLU9CTF005,0,2020-05-06 00:00:00.000,2.56686419,0.00196916268918094,0.000000015387308319294886,2,0.00012749831628407855,0.000000015387308319294886,1
BLU9CTF005,0,2020-05-05 00:00:00.000,2.56653694,0.001961171139479892,0.000000015262667612416102,2,0.0001239568042130061,0.000000015262667612416102,1
BLU9CTF005,0,2020-05-04 00:00:00.000,2.56621882,0.001960224721539586,0.000000015247940313233918,2,0.00012117004039455265,0.000000015247940313233918,1
BLU9CTF005,0,2020-04-30 00:00:00.000,2.56590789,0.0019654367297965453,0.000000015329133090608485,2,0.00011854986346080171,0.000000015329133090608485,1
BLU9CTF005,0,2020-04-29 00:00:00.000,2.56560372,0.001977132712907402,0.000000015512118112891203,2,0.00012623556732454386,0.000000015512118112891203,1
BLU9CTF005,0,2020-04-28 00:00:00.000,2.56527987,0.0019732575222359975,0.000000015451370035956144,2,0.0001266218815444509,0.000000015451370035956144,1
BLU9CTF005,0,2020-04-27 00:00:00.000,2.56495507,0.0019679194971974293,0.00000001536788550575311,2,0.00012409564312131213,0.00000001536788550575311,1
BLU9CTF005,0,2020-04-24 00:00:00.000,2.56463679,0.001967626883097846,0.000000015363315678925966,2,0.00012583860076083127,0.000000015363315678925966,1
BLU9CTF005,0,2020-04-23 00:00:00.000,2.56431408,0.0019632841015231554,0.00000001529557326703803,2,0.00012220778661636955,0.00000001529557326703803,1
BLU9CTF005,0,2020-04-22 00:00:00.000,2.56400072,0.0019666046286036724,0.000000015347356211291227,2,0.0001264861226422169,0.000000015347356211291227,1
BLU9CTF005,0,2020-04-20 00:00:00.000,2.56367643,0.0019606062114992814,0.000000015253875859403035,2,0.0001266581690868882,0.000000015253875859403035,1
BLU9CTF005,0,2020-04-17 00:00:00.000,2.56335174,0.0019533212531259157,0.000000015140729832989673,2,0.00012644011524536367,0.000000015140729832989673,1
BLU9CTF005,0,2020-04-16 00:00:00.000,2.56302765,0.001945470412189705,0.00000001501926636787929,2,0.00011989274485186555,0.00000001501926636787929,1
BLU9CTF005,0,2020-04-15 00:00:00.000,2.56272038,0.0019514561724305554,0.000000015111830130624258,2,0.00012380189464180588,0.000000015111830130624258,1
BLU9CTF005,0,2020-04-14 00:00:00.000,2.56240313,0.001949462216437539,0.000000015080964021101437,2,0.00012769297926154617,0.000000015080964021101437,1
BLU9CTF005,0,2020-04-13 00:00:00.000,2.56207595,0.0019380707183755147,0.0000000149052305929547,2,0.00010583774817688255,0.0000000149052305929547,1
BLU9CTF005,0,2020-04-09 00:00:00.000,2.5618048,0.0019723229006593525,0.000000015436736605021122,2,0.00012600895183032093,0.000000015436736605021122,1
BLU9CTF005,0,2020-04-08 00:00:00.000,2.56148201,0.0019682708719442146,0.00000001537337391009539,2,0.00010785353809214454,0.00000001537337391009539,1
BLU9CTF005,0,2020-04-07 00:00:00.000,2.56120576,0.0020023440796845815,0.000000015910245291459898,2,0.00011357795755178534,0.000000015910245291459898,1
BLU9CTF005,0,2020-04-06 00:00:00.000,2.56091488,0.002029346704604355,0.000000016342254156700612,2,0.00011960894142491724,0.000000016342254156700612,1
BLU9CTF005,0,2020-04-03 00:00:00.000,2.56060859,0.0020474075533454417,0.00000001663443527577765,2,0.00011580730107687094,0.00000001663443527577765,1
BLU9CTF005,0,2020-04-02 00:00:00.000,2.56031207,0.0020756782453456133,0.000000017096984834131122,2,0.00012629726770349548,0.000000017096984834131122,1
BLU9CTF005,0,2020-04-01 00:00:00.000,2.55998873,0.00208563763453598,0.000000017261445803939836,2,0.000124410630095955,0.000000017261445803939836,1
BLU9CTF005,0,2020-03-31 00:00:00.000,2.55967026,0.0021010430474066627,0.00000001751738844069792,2,0.0001277785269999394,0.00000001751738844069792,1
BLU9CTF005,0,2020-03-30 00:00:00.000,2.55934321,0.0021112600877813284,0.00000001768817126293025,2,0.00012703284512851886,0.00000001768817126293025,1
BLU9CTF005,0,2020-03-27 00:00:00.000,2.55901811,0.002124500957132521,0.000000017910731416099192,2,0.00012468059065868782,0.000000017910731416099192,1
BLU9CTF005,0,2020-03-26 00:00:00.000,2.55869907,0.002144539850968275,0.000000018250203065043776,2,0.00012468441167647623,0.000000018250203065043776,1
BLU9CTF005,0,2020-03-25 00:00:00.000,2.55838006,0.0021672195199964983,0.000000018638255745451796,2,0.00012521206656962246,0.000000018638255745451796,1
BLU9CTF005,0,2020-03-24 00:00:00.000,2.55805974,0.0021917789301109797,0.00000001906307491459695,2,0.00012625208915331427,0.00000001906307491459695,1
BLU9CTF005,0,2020-03-23 00:00:00.000,2.5577368,0.0022173981746899086,0.000000019511328036183087,2,0.00012547035024810767,0.000000019511328036183087,1
BLU9CTF005,0,2020-03-20 00:00:00.000,2.5574159,0.0022479194609958597,0.00000002005215040922189,2,0.00012620175114038602,0.00000002005215040922189,1
BLU9CTF005,0,2020-03-19 00:00:00.000,2.55709317,0.0022808618668533546,0.00000002064417006216575,2,0.00014402154873536269,0.00000002064417006216575,1
BLU9CTF005,0,2020-03-18 00:00:00.000,2.55672492,0.002280084516126019,0.000000020630100796339768,2,0.0001445977721267963,0.000000020630100796339768,1
BLU9CTF005,0,2020-03-17 00:00:00.000,2.55635525,0.0022778754616230097,0.000000020590145312159677,2,0.00014617972655560441,0.000000020590145312159677,1
BLU9CTF005,0,2020-03-16 00:00:00.000,2.55598159,0.0022716881897077547,0.000000020478441393879742,2,0.00014559850202789236,0.000000020478441393879742,1
BLU9CTF005,0,2020-03-13 00:00:00.000,2.55560947,0.002265945989269525,0.00000002037504454875653,2,0.00014432432619186427,0.00000002037504454875653,1
BLU9CTF005,0,2020-03-12 00:00:00.000,2.55524066,0.0022623164222446692,0.000000020309823787134603,2,0.00017022546092788527,0.000000020309823787134603,1
BLU9CTF005,0,2020-03-11 00:00:00.000,2.55480573,0.0021919490509622105,0.00000001906603429370689,2,0.00011659883273575783,0.00000001906603429370689,1
BLU9CTF005,0,2020-03-10 00:00:00.000,2.55450786,0.002236624322341485,0.000000019851144282894873,2,0.00014343125766816024,0.000000019851144282894873,1
